"Gene.Name","DMSO.Intensity","Slope","Bottom","Top","Inflection","EC50","EC50.Standard.Error","Correction.Factor","Apparent.Kd","R2","Target.Classification","uniqueIdentifier","Peptides.100nM","Peptides.10nM","Peptides.30nM","Peptides.3nM","Peptides.DMSO","Unique.peptides.100nM","Unique.peptides.10nM","Unique.peptides.30nM","Unique.peptides.3nM","Unique.peptides.DMSO","Quantile.Intensity","Quantile.Intensity.100nM","Quantile.Intensity.10nM","Quantile.Intensity.30nM","Quantile.Intensity.3nM","Quantile.Intensity.DMSO","Quantile.LFQ.intensity.100nM","Quantile.LFQ.intensity.10nM","Quantile.LFQ.intensity.30nM","Quantile.LFQ.intensity.3nM","Quantile.LFQ.intensity.DMSO","MS.MS.Count.100nM","MS.MS.Count.10nM","MS.MS.Count.30nM","MS.MS.Count.3nM","MS.MS.Count.DMSO","Normalized.Intensity.100nM","Normalized.Intensity.10nM","Normalized.Intensity.30nM","Normalized.Intensity.3nM","Normalized.Intensity.DMSO","Normalized.LFQ.intensity.100nM","Normalized.LFQ.intensity.10nM","Normalized.LFQ.intensity.30nM","Normalized.LFQ.intensity.3nM","Normalized.LFQ.intensity.DMSO","Peptides.1000nM","Unique.peptides.1000nM","Quantile.Intensity.1000nM","Quantile.LFQ.intensity.1000nM","MS.MS.Count.1000nM","Normalized.Intensity.1000nM","Normalized.LFQ.intensity.1000nM","Peptides.30000nM","Unique.peptides.30000nM","Quantile.Intensity.30000nM","Quantile.LFQ.intensity.30000nM","MS.MS.Count.30000nM","Normalized.Intensity.30000nM","Normalized.LFQ.intensity.30000nM","Peptides.3000nM","Unique.peptides.3000nM","Quantile.Intensity.3000nM","Quantile.LFQ.intensity.3000nM","MS.MS.Count.3000nM","Normalized.Intensity.3000nM","Normalized.LFQ.intensity.3000nM","Peptides.300nM","Unique.peptides.300nM","Quantile.Intensity.300nM","Quantile.LFQ.intensity.300nM","MS.MS.Count.300nM","Normalized.Intensity.300nM","Normalized.LFQ.intensity.300nM","Peptides.1nM","Unique.peptides.1nM","Quantile.Intensity.1nM","Quantile.LFQ.intensity.1nM","MS.MS.Count.1nM","Normalized.Intensity.1nM","Normalized.LFQ.intensity.1nM","Peptides.0.3nM","Unique.peptides.0.3nM","Quantile.Intensity.0.3nM","Quantile.LFQ.intensity.0.3nM","MS.MS.Count.0.3nM","Normalized.Intensity.0.3nM","Normalized.LFQ.intensity.0.3nM","kinase","directBinder","coenriched"
"ARL1",3146600,-0.00952538139482844,1.00015341602592,-0.231396377437509,1.09606939446097e+29,1.09606939446097e+29,10,1.34990299854916,1.09606939446097e+29,0.348571790606033,FALSE,"Dasatinib_ARL1",1,1,1,2,2,1,1,1,2,2,0.256874970834545,0.295473880315741,0.41117010011379,0.423792909115057,0.448605980982328,0.437528492406213,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,0,1,0,0,0.263694146062417,0.627820504671709,0.635733807919659,0.794476577893599,1,NA,NA,NA,NA,NA,1,1,0.299320130804823,1.7947972417556e-06,1,0.301709781986907,NA,1,1,0.444524612054576,1.7947972417556e-06,1,0.867984491196847,NA,1,1,0.36111679463571,1.7947972417556e-06,1,0.487859912286277,NA,1,1,0.379265784344343,1.7947972417556e-06,1,0.500286023008962,NA,NA,NA,0.0679241016142406,0.0679241016142406,NA,NA,NA,NA,NA,0.0647993596163441,0.0647993596163441,NA,NA,NA,FALSE,FALSE,FALSE
"ARPC1B",1566200,-233.267348588591,0.52357375261045,2.96485228610036,2415.43641729653,2415.43641729653,10,0.928933603757473,2243.7800557663,0.586256743496932,FALSE,"Dasatinib_ARPC1B",0,3,0,0,2,0,3,0,0,2,0.495866581952237,1.7947972417556e-06,0.531920468944623,1.7947972417556e-06,1.7947972417556e-06,0.309819694669093,1.7947972417556e-06,0.530407454869823,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,1,0,2.69154641808198,0,0,1,NA,Inf,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,2,2,0.511411320863082,0.57587684819246,2,2.6296769250415,Inf,3,3,0.552777807691065,0.556394324133203,1,3.30002553952241,Inf,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.0686079193633495,0.0686079193633495,NA,NA,NA,NA,NA,0.0654885617571783,0.0654885617571783,NA,NA,NA,FALSE,FALSE,FALSE
"ARPC2",7034800,-9.90290562541446,1.06914078579621,2.14225555174093,1358.07834098561,1358.07834098561,677.19442825929,0.940676525582186,1277.51241526676,0.945172652791078,FALSE,"Dasatinib_ARPC2",4,6,3,3,5,4,6,3,3,5,0.648325633653166,0.542075431738476,0.692883269976991,0.595206814486168,0.604074907657682,0.580817924999013,0.65211265583327,0.650339396158416,0.665431846164339,0.650201196770801,0.627243945251505,1,1,1,1,1,0.626428612042986,1.73679422300563,0.843279126627623,0.92851253766987,1,1.05933477685553,1.03944123661735,1.16899735354264,1.02109647539998,1,3,3,0.517170825211876,0.652135988197413,1,0.585105475635412,1.11691026103693,7,7,0.756962915899391,0.718891676807271,3,3.15261272530847,1.94078551666065,7,7,0.761586313594153,0.740422064519371,4,3.23747654517541,2.34316732828101,5,5,0.602759321279475,0.656064799359616,1,0.941576164212202,1.12770660411404,NA,NA,0.0691445637386345,0.0691445637386345,NA,NA,NA,NA,NA,0.066027000929705,0.066027000929705,NA,NA,NA,FALSE,FALSE,FALSE
"ARPC3",5680100,-16.3034631417002,0.708020752137064,1.89169840976535,1121.5552914412,1121.5552914412,NA,1.13099652623571,1121.5552914412,0.686689775743803,FALSE,"Dasatinib_ARPC3",2,3,2,2,3,2,3,2,2,3,0.550834042278244,0.431174910170398,0.617873308852299,0.505956932045387,0.4545880401891,0.54402099194854,0.609759030522322,0.583641141060294,0.568193321200504,1.7947972417556e-06,0.601955252115169,2,1,1,0,0,0.382581292582877,1.27793524761888,0.592859280646468,0.456875759229591,1,0.896267897376263,0.706065121011701,0.600425176248274,0,1,3,3,0.572795181328365,0.598778460997261,2,1.02961215471559,0.866360200595974,3,3,0.702607481432823,0.669100411726487,2,2.53833559268323,1.56141434697289,3,3,0.728414870972026,0.712441175520401,4,3.04906603756976,2.2220001453594,3,3,0.581137398908045,0.62459123492819,2,1.01200683086565,1.04647866850789,NA,NA,0.0695842890628646,0.0695842890628646,NA,NA,NA,NA,NA,0.0664685210511768,0.0664685210511768,NA,NA,NA,FALSE,FALSE,FALSE
"ARPC4",5885300,-8.65300936124204,1.11401829233449,1.61832010810899,1751.69625304331,1751.69625304331,1789.69632998631,1.17089251271261,1751.69625304331,0.628747227614842,FALSE,"Dasatinib_ARPC4",2,4,3,3,3,2,4,3,3,3,0.648934069918121,0.441091164931098,0.697242832477215,0.603748254559682,0.593792514259664,0.550363805400904,0.615112910694479,0.668158143174566,0.646128801829257,0.629611282813381,0.597737478597043,3,3,2,2,2,0.394525342803256,2.1429663738467,1.06563811530423,1.03841775270589,1,0.967616264913562,1.50012174336499,1.23938491506059,1.06958101552696,1,3,3,0.556283046704214,0.616774892940344,2,0.893905153518087,1.04064355415707,4,4,0.691897926291267,0.665263135223614,1,2.26326610368206,1.56097469610983,3,3,0.675044780191182,0.674339424875172,3,1.97050277810817,1.67217321271375,3,3,0.558420650219145,0.613614254997613,3,0.843355478905069,0.983349253619524,NA,NA,0.0700796531015891,0.0700796531015891,NA,NA,NA,NA,NA,0.0669656798871432,0.0669656798871432,NA,NA,NA,FALSE,FALSE,FALSE
"ARPC5",3144800,-28.178732078916,0.737683078684895,2.89714576869089,1048.31095288736,1048.31095288736,3431.58339273237,1.17722042314517,1048.31095288736,0.73022074512041,FALSE,"Dasatinib_ARPC5",0,1,1,2,2,0,1,1,2,2,0.458059178054655,1.7947972417556e-06,0.502717323024018,0.436936209316434,0.46344177498268,0.437424394166191,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,1,0,0,0,0,1.11930806410583,0.692094886797253,0.870643602136861,1,NA,NA,NA,NA,NA,1,1,0.502098117975612,1.7947972417556e-06,0,1.18951920630883,NA,2,2,0.576102992644921,1.7947972417556e-06,1,1.9515072500636,NA,3,3,0.680874281632404,0.680667879949602,1,3.84316967692699,Inf,1,1,0.448458807608504,1.7947972417556e-06,0,0.787744848639023,NA,NA,NA,0.0705427107899621,0.0705427107899621,NA,NA,NA,NA,NA,0.0674305323727579,0.0674305323727579,NA,NA,NA,FALSE,FALSE,FALSE
"ARPC5L",522450,-12.8393545413513,0.209901884733457,1.49402051890336,2594.41650124,2594.41650124,4488.08823882999,0.757696181921044,1965.77947730251,0.671837221579794,FALSE,"Dasatinib_ARPC5L",0,0,1,0,1,0,0,1,0,1,0.226515975490249,1.7947972417556e-06,1.7947972417556e-06,0.213327805357829,1.7947972417556e-06,0.132694744474717,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.397980135184128,0,0,0,0,0,0,0,0.657498325198584,0,1,0,0,0,0,1,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,1,1,0.264520807084424,1.7947972417556e-06,0,1.49003732414585,0,1,1,0.25704368177527,1.7947972417556e-06,0,1.32416499186525,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,NA,NA,0.0707383436893134,0.0707383436893134,NA,NA,NA,NA,NA,0.067627960069351,0.067627960069351,NA,NA,NA,FALSE,FALSE,FALSE
"ART3",2842900,NA,NA,NA,NA,NA,NA,1,NA,NA,FALSE,"Dasatinib_ART3",0,0,0,0,1,0,0,0,0,1,0.0117415635555651,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.419309505605152,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.506626391416562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,NA,NA,0.0711062771238733,0.0711062771238733,NA,NA,NA,NA,NA,0.0679958935039109,0.0679958935039109,NA,NA,NA,FALSE,FALSE,FALSE
"ART4",657960,-0.0600248080216563,0.883756030705653,1.89580835528082,2849.47107304796,2849.47107304796,156652.323464598,2.68019156150741,2849.47107304796,0.0207462353393005,FALSE,"Dasatinib_ART4",1,1,1,1,1,1,1,1,1,1,0.0501107389898163,0.28951335867587,0.352227163897295,0.251903382474882,0.329971678099525,0.164825204696625,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.406717208156995,1,2,0,1,1,1.20116724420937,2.01927168824853,0.820125843516323,1.74341905282996,1,0,0,0,0,1,1,1,0.280855256781641,1.7947972417556e-06,0,1.24085050762964,0,1,1,0.383908924808764,1.7947972417556e-06,1,2.82008024803939,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,1,1,0.260096631883496,1.7947972417556e-06,1,0.956258739133078,0,NA,NA,0.0711170459073238,0.0711170459073238,NA,NA,NA,NA,NA,0.0680066622873614,0.0680066622873614,NA,NA,NA,FALSE,FALSE,FALSE
"ASAH1",1789300,0.331942598111132,-0.0501918164549558,0.983332918688661,27.5111456650015,27.5111456650015,135.64016673431,0.929555988041972,25.5731501907971,0.547273738508887,FALSE,"Dasatinib_ASAH1",1,0,1,1,1,1,0,1,1,1,0.094006095131433,0.255329650409393,1.7947972417556e-06,0.371390214047519,0.366124278940208,0.334340214585958,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.325272452914548,0,0.787123456100151,0.819873693623205,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,1,1,0.33187775277027,1.7947972417556e-06,0,0.630078801766054,NA,NA,NA,0.071167300230093,0.071167300230093,NA,NA,NA,NA,NA,0.0680569166101306,0.0680569166101306,NA,NA,NA,FALSE,FALSE,FALSE
"ASNS",2143700,-11.1597202795139,0.440729989496784,2.72426517839663,2759.77494983565,2759.77494983565,2632.69051582208,1.49938199796423,2759.77494983565,0.839848802541094,FALSE,"Dasatinib_ASNS",0,1,0,2,2,0,1,0,2,2,0.480253640746205,1.7947972417556e-06,0.357448229073562,1.7947972417556e-06,0.412927206613469,0.367486530046701,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0,0.642720529924896,0,0.929934225871157,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,2,2,0.56807665937979,1.7947972417556e-06,0,2.72426179036246,NA,2,2,0.528551634521848,0.561496932691514,0,2.07888230629286,Inf,1,1,0.327776641072858,1.7947972417556e-06,0,0.51056584410132,NA,NA,NA,0.0719444474357732,0.0719444474357732,NA,NA,NA,NA,NA,0.0688340638158107,0.0688340638158107,NA,NA,NA,FALSE,FALSE,FALSE
"ASPH",887050,NA,NA,NA,NA,NA,NA,1.21905828704595,NA,NA,FALSE,"Dasatinib_ASPH",0,0,0,0,1,0,0,0,0,1,0.067877436885955,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.21124404576015,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.0723034068841243,0.0723034068841243,NA,NA,NA,NA,NA,0.0691966128586454,0.0691966128586454,NA,NA,NA,FALSE,FALSE,FALSE
"ASS1",3241200,-14.9573250727767,0.993527750270582,4.58111266009458,1797.67615219438,1797.67615219438,3623.33298660578,1.67152461714676,1797.67615219438,0.814513898851018,FALSE,"Dasatinib_ASS1",2,6,4,1,3,2,6,4,1,3,0.665327747924317,0.296868437772585,0.640274173226651,0.510862112907105,0.336086552302186,0.442920063320447,1.7947972417556e-06,0.641526941701396,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.258734419350858,2.59900654078736,1.07210292484265,0.369245958287054,1,NA,Inf,NA,NA,NA,1,1,0.26331111374348,1.7947972417556e-06,0,0.216293348142663,NA,6,6,0.696085188256283,0.661506624596619,0,4.23639392817475,Inf,9,9,0.718159399532635,0.656247868678275,2,4.92502776749352,Inf,4,4,0.549137958884785,0.661075873258598,0,1.44128717758855,Inf,NA,NA,0.0726749299131677,0.0726749299131677,NA,NA,NA,NA,NA,0.0695681358876888,0.0695681358876888,NA,NA,NA,FALSE,FALSE,FALSE
"ATAD3A",52151000,8.20311174429167,0.737307028571791,0.96871299539648,2971.03330741869,2971.03330741869,289.748323606368,1.0946748992666,2971.03330741869,0.890924605523181,FALSE,"Dasatinib_ATAD3A",15,12,14,18,14,5,2,3,4,3,0.848944479742124,0.800939037916886,0.840684822835564,0.850421597872088,0.854657319362632,0.842452698118693,0.847022251896203,0.845392576000689,0.844775165749525,0.843888535912098,0.846485607520918,10,15,11,14,12,0.580928457747694,0.85894805468735,0.945101723840387,0.992099863856877,1,0.971565283087983,0.948487831681128,0.939421690057007,0.920579683600815,1,12,3,0.810727862073422,0.843752131321725,11,0.705681578493222,0.99512351473248,12,3,0.820337206505781,0.817944741782521,12,0.770359149393108,0.737310835870785,12,3,0.8333405125223,0.829916039385031,8,0.873693697148664,0.848393965063303,14,3,0.829395548184922,0.846553809816105,9,0.806465839581216,1.00579225714874,NA,NA,0.0732779817863976,0.0732779817863976,NA,NA,NA,NA,NA,0.0701729825581604,0.0701729825581604,NA,NA,NA,FALSE,FALSE,FALSE
"ATAD3B",13209000,7.53838889086209,0.732262757940753,0.955913993727448,991.201247006497,991.201247006497,395.632695345158,0.987020828742581,978.336276271032,0.402098699488025,FALSE,"Dasatinib_ATAD3B",12,12,13,16,13,3,3,3,3,3,0.575359946586834,0.641105164349583,0.698649953514751,0.696040318325239,0.68648302301289,0.680273024556416,0.715621556232792,0.667675342716533,0.722526141221826,0.705506078978258,0.700080406916431,2,1,1,1,1,0.636906654553713,0.964721023544553,0.899916723446135,0.864032099326217,1,1.03376915750281,0.690856351199238,1.08823274742402,0.931162871244264,1,11,3,0.686465075040473,0.684718737324244,1,0.96282837459308,0.840436401420036,11,3,0.678368744682913,0.682322683006501,0,0.915209326974033,0.828643172569054,10,2,0.610966929066023,0.649788393405197,2,0.568006662124309,0.635873235777989,14,3,0.688236539918085,0.707029861836508,0,0.910439851616322,0.991427829249286,NA,NA,0.0738630856872099,0.0738630856872099,NA,NA,NA,NA,NA,0.0707616760534562,0.0707616760534562,NA,NA,NA,FALSE,FALSE,FALSE
"ATIC",95853000,-8.56904133730473,1.00511205355687,2.24456343989212,1377.6263868651,1377.6263868651,1425.8475480938,1.65830860304229,1377.6263868651,0.740619116615759,FALSE,"Dasatinib_ATIC",7,15,5,6,7,7,15,5,6,7,0.827715617966638,0.839496667061522,0.922340918146477,0.911127024979988,0.898601135029776,0.891055807425435,0.841393767746058,0.908244580609729,0.85677159051342,0.860546049112832,0.880838026728121,0,5,0,0,2,0.473527171815175,1.4887379633397,1.21279459171857,0.985602954524115,1,0.60339419653004,1.46588377907417,0.715796651261459,0.742041063716948,1,8,8,0.885193999633861,0.882193098645646,2,0.941733696389263,1.07720281839533,19,19,0.881661838662086,0.923001403531443,12,0.875674209466579,2.0933404045761,19,19,0.890397116837711,0.928534763427776,15,0.986218480381417,2.39457534661717,9,9,0.902691477943737,0.906509011676951,4,1.15249392298624,1.50584135161755,NA,NA,0.0749094524791534,0.0749094524791534,NA,NA,NA,NA,NA,0.0718116324398833,0.0718116324398833,NA,NA,NA,FALSE,FALSE,FALSE
"ATL3",2250500,-10.2172397939385,0.792794395538102,1.80649040351562,3149.9090740528,3149.9090740528,2190.27534874284,2.36148122339214,3149.9090740528,0.552186879759091,FALSE,"Dasatinib_ATL3",2,2,3,3,2,2,2,3,3,2,0.260249189649045,0.335205306856484,0.492517490299121,0.500567155928395,0.458016102920853,0.37632949605683,0.532089179885348,0.541956975120521,0.553533417329844,0.540863943600291,0.517935408836864,1,1,1,1,1,0.500510997556099,1.46785158853588,1.44701177516108,1.17698289269051,1,0.780684823790121,0.890163700050039,1.0101508327972,0.875616555865323,1,1,1,0.38489606329173,1.7947972417556e-06,1,0.779426794045768,0,3,3,0.618126375263387,0.602901110261574,3,3.56907353921351,1.80649081421117,3,3,0.511833098214895,0.556394324133203,2,1.78538102643857,1.17595968260776,2,2,0.406092618716864,0.546085008776559,1,0.837058431459676,0.994960325970405,NA,NA,0.0752307211854277,0.0752307211854277,NA,NA,NA,NA,NA,0.0721346959433993,0.0721346959433993,NA,NA,NA,FALSE,FALSE,FALSE
"ATM",6940300,-3.20910066525141,0.201511723376484,128.305638233438,249589.030251507,249589.030251507,14879914.2749083,1.03029866457802,249589.030251507,0.0233428756159598,FALSE,"Dasatinib_ATM",2,0,1,2,4,2,0,1,2,4,0.276418518000022,0.292977317352459,1.7947972417556e-06,0.186007401743825,0.316663256551907,0.578610324391653,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.490453473471102,1.7947972417556e-06,0,0,0,0,0,0.117248533925046,0,0.0309885739809518,0.149820612941804,1,NA,NA,NA,Inf,NA,1,1,0.356461090590596,1.7947972417556e-06,0,0.208276299295419,NA,2,2,0.423552406284662,1.7947972417556e-06,0,0.344293474345489,NA,1,1,0.207455228782804,1.7947972417556e-06,0,0.0587035142573088,NA,1,1,0.195927246099008,1.7947972417556e-06,0,0.0428108295030474,NA,NA,NA,0.0757045476572512,0.0757045476572512,NA,NA,NA,NA,NA,0.0726103172124645,0.0726103172124645,NA,NA,NA,FALSE,FALSE,FALSE
"ATP13A1",6885800,-0.951294534775686,0.54083072017725,1.47652121907952,20201.5959646016,20201.5959646016,129215.719038054,1.20736908975406,20201.5959646016,0.18470397792739,FALSE,"Dasatinib_ATP13A1",2,3,2,2,2,2,3,2,2,2,0.289834627382145,0.369487728971258,0.629665126730633,0.359860436566481,0.38379226298805,0.577213972137568,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.209213163321618,1.14089866101252,0.18866362659386,0.239565482587354,1,NA,NA,NA,NA,NA,1,1,0.32237071178069,1.7947972417556e-06,0,0.164323680618084,NA,2,2,0.605670482405603,1.7947972417556e-06,0,1.07577913967876,NA,2,2,0.584671354677062,1.7947972417556e-06,0,0.918934619071132,NA,2,2,0.551426325368023,1.7947972417556e-06,0,0.688315083214732,NA,NA,NA,0.0761819637235581,0.0761819637235581,NA,NA,NA,NA,NA,0.0730895280760133,0.0730895280760133,NA,NA,NA,FALSE,FALSE,FALSE
"ATP1A1",63541000,-4.46515621444271,1.0419690096377,1.1588618965384,290.026288168983,290.026288168983,132.32321601606,1.17482587064676,290.026288168983,0.618534473286335,FALSE,"Dasatinib_ATP1A1",18,17,19,16,22,15,16,17,14,18,0.854826030303357,0.818414978659861,0.879362703395397,0.860226575203799,0.856687235043057,0.859564295021591,0.858354601680648,0.865393796462814,0.858390497625483,0.865183805185528,0.854485018827423,14,17,16,16,16,0.568782360995263,1.12804331061834,0.874207204796903,0.834972694795486,1,1.01519877739862,1.10256034500806,1.00889735591517,1.08334205623129,1,20,16,0.854529888758467,0.864559215745397,19,0.94145512346359,1.16946846149015,17,15,0.860906803358425,0.860617841002502,19,1.00003147574007,1.09529591559026,17,14,0.870638194003224,0.867430891332206,21,1.12500590170126,1.21121276194863,17,15,0.838044676092942,0.862138034266269,16,0.728206984466722,1.10567965331714,NA,NA,0.076542717969151,0.076542717969151,NA,NA,NA,NA,NA,0.0734502823216061,0.0734502823216061,NA,NA,NA,FALSE,FALSE,FALSE
"ATP1B3",1636300,-7.5996462532327,1.51005835436503,2.79158394489764,7972.70920136835,7972.70920136835,55058.0544180707,1.31232421375607,7972.70920136835,0.531199870091385,FALSE,"Dasatinib_ATP1B3",2,2,2,2,1,2,2,2,2,1,0.374199071730867,0.40704027166051,0.501116363884372,0.456713080123338,0.456167461761845,0.31782090077284,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,1,1.13567194279778,2.12980504797409,1.51139766546477,1.60123449245248,1,NA,NA,NA,NA,NA,2,2,0.490356554420047,1.7947972417556e-06,0,2.12454928802787,NA,2,2,0.528503174996321,1.7947972417556e-06,0,2.79184746073458,NA,2,2,0.396634037252812,1.7947972417556e-06,1,1.18939069852716,NA,2,2,0.434996033498096,1.7947972417556e-06,0,1.38898734950804,NA,NA,NA,0.0773719142948421,0.0773719142948421,NA,NA,NA,NA,NA,0.0742830682417807,0.0742830682417807,NA,NA,NA,FALSE,FALSE,FALSE
"ATP2A2",114060000,11.5988043997408,0.875583662094529,1.0099157283797,5.15914527090537,5.15914527090537,10.7205053705067,1.07288086596216,5.15914527090537,0.656368404150103,FALSE,"Dasatinib_ATP2A2",26,24,25,20,23,21,21,23,18,21,0.912823108373447,0.88587781738297,0.929466263196247,0.912586195137535,0.910236805548077,0.902713015510638,0.904123726142658,0.904078856211614,0.90955478259621,0.916346295359013,0.913847937598489,20,20,20,18,20,0.709705418200947,1.43661230931089,1.04523934771173,1.00289321409784,1,0.841311991117691,0.835464470762398,0.917727609178386,1.01961509992598,1,26,22,0.892238578807752,0.904391150931679,20,0.879887778362266,0.923260547742413,17,15,0.907191034628818,0.905640329811941,19,1.0898649833421,0.923510362694301,25,23,0.893234691276926,0.896000473826472,18,0.864176749079432,0.803127313101406,24,21,0.862218800142148,0.904102188575757,22,0.541565842539015,0.884715025906736,NA,NA,0.0778188188080393,0.0778188188080393,NA,NA,NA,NA,NA,0.0747317675522196,0.0747317675522196,NA,NA,NA,FALSE,FALSE,FALSE
"ATP5A1",612630000,10.0132754854954,0.878448210923498,0.977049537298172,55.5280758696569,55.5280758696569,52.177322752976,1.05527913225197,55.5280758696569,0.680765208084366,FALSE,"Dasatinib_ATP5A1",33,29,29,30,28,33,29,29,30,28,0.975868951084596,0.957036143626855,0.972719081925315,0.97316419164127,0.970690961042131,0.972146541605195,0.968329007871981,0.971565027298866,0.973498023928237,0.971390931966416,0.973167781235754,52,47,46,46,45,0.546839038244944,0.948827187698937,0.972528279712061,0.873284037673637,1,0.832007852721409,0.944289749394018,1.02766481700355,0.936276768364751,1,25,25,0.954354716547672,0.964577881636712,49,0.630706951993863,0.902942767282998,27,27,0.96379893963379,0.964726849807777,63,0.882816708290485,0.90845169174062,26,26,0.960588047368289,0.962905130607395,50,0.769599921649283,0.857829684088223,25,25,0.960352928929619,0.967302383849696,49,0.68409970128789,0.891023458001963,NA,NA,0.0788077520882466,0.0788077520882466,NA,NA,NA,NA,NA,0.0757224956296687,0.0757224956296687,NA,NA,NA,FALSE,FALSE,FALSE
"ATP5B",326830000,-4.46669883667875,0.970654486518795,1.08853809115151,11.0649854211839,11.0649854211839,4.26746755325177,1.08335989073526,11.0649854211839,0.672243965253271,FALSE,"Dasatinib_ATP5B",21,21,22,23,19,21,21,22,23,19,0.969102565483177,0.950025665600557,0.967623652555971,0.962625142237681,0.958568900471314,0.953936528790343,0.961514162745035,0.960396004063421,0.963820477200691,0.958222504603655,0.960342160146168,45,38,44,39,34,0.837285438913197,1.43481320564208,1.20163387693908,1.05553345776092,1,1.04897814225293,1.01427049365576,1.14105834113583,0.942336874051593,1,22,22,0.952080708442367,0.956307455946702,38,1.09833858580914,1.07477480386143,21,21,0.959588345304631,0.956199768112196,44,1.39485359361136,1.06008458980402,23,23,0.959283229773533,0.955803117921768,45,1.37291558302481,1.06273205695283,17,17,0.948417527271944,0.9609882871532,31,0.884435333353731,1.14380266683886,NA,NA,0.0792654253848943,0.0792654253848943,NA,NA,NA,NA,NA,0.0761837585207999,0.0761837585207999,NA,NA,NA,FALSE,FALSE,FALSE
"ATP5C1",91122000,10.4644960532837,0.889093699440533,1.00448650994576,51.0240611548709,51.0240611548709,183.464275269177,1.06278835063437,51.0240611548709,0.390923724265364,FALSE,"Dasatinib_ATP5C1",8,9,8,7,9,8,9,8,7,9,0.876526923753424,0.814023109809285,0.88170670859313,0.847043789463104,0.848973196497992,0.887448264969506,0.854497582408115,0.873185011289275,0.868663917037292,0.862459302972543,0.864695620335771,7,10,8,9,12,0.379030311011611,0.813195496148021,0.520028094203376,0.530980443800619,1,0.857418111753372,1.07766414702831,1.01133837261005,0.92856084185564,1,9,9,0.843351891536813,0.851263357778472,9,0.574910559469722,0.88055802578924,8,8,0.864209230283255,0.861308837940578,10,0.727255766993701,0.977675263079887,8,8,0.845067717699931,0.838335433246106,10,0.571343912556792,0.753779457536683,7,7,0.825682112691729,0.861928042988984,6,0.44302144377867,0.976081962353639,NA,NA,0.0798236073270803,0.0798236073270803,NA,NA,NA,NA,NA,0.0767419404629859,0.0767419404629859,NA,NA,NA,FALSE,FALSE,FALSE
